V3,V10,V11,V12,V14,V16,V17,day_of_week,day_of_month,hour_cos,day_sin,day_cos,is_business_hours,is_lunch_time,is_evening,is_round_amount,amount_decimal_places,amount_first_digit,amount_second_digit,amount_bin_quantile,amount_bin_log,time_since_last,time_since_last_fillna,is_velocity_increasing,tx_frequency_hour,v_mean,v_std,v_mad,v_min,v_range,v_q25,v_iqr,v_moment_4,v_entropy,v_energy,v_l1_norm,v_l2_norm,v_linf_norm,v_outliers_2sigma,v_outliers_3sigma,v_pca_3,anomaly_score_iforest,anomaly_score_iforest_raw,cluster_kmeans,cluster_kmeans_dist,V2_V3_diff,V2_V4_mult,V3_V4_mult,V3_V4_diff,V4_V6_diff,pca_1
-0.2285819802963796,-0.19284822892349074,-0.22522298421434386,1.2822582805709686,-0.3507545358002854,0.012764613513949152,-0.7209387332591978,1.0,1.0,0.7071067811865472,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,1.0,1.0,-0.25,-0.8333333333333334,-0.8,-1.0,1.0,1.0,0.0,-1.0,0.31718099796241805,-0.2326912398791318,-1.0663231602957814,0.7591918228548397,-0.4310566193095683,0.31780449364607255,-0.9736926903088369,-0.11768431926002336,-2.0082858149356038,-0.22781267606280167,-0.42503004207284356,-0.24679897724925653,-0.07706859043918077,0.0,0.0,0.03264112109332105,1.0,-0.3053540558865762,-1.0,-0.357272220101147,0.1250849182845626,-0.07703393686210766,-0.07348925283456378,-0.26929574256746985,0.3994488032295905,-0.11793343270396518
0.7136704208497329,0.8552326136821583,0.5759077685972761,-0.4581547032665664,-0.8231710704771847,1.3314686790779153,-0.7605732306000473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.6,0.3333333333333333,0.0,0.0,1.0,0.0,-0.49768687536899187,0.11695432191578972,0.19349474623113933,-0.2380450990615834,-0.07875904059335741,-0.6812966061192431,1.2319899737319044,-0.07707572024635304,-0.1467925391267954,0.09104369984438321,0.5359347442184826,0.09178491417165965,-0.0982488358253855,-1.0,0.0,0.4112583476583244,1.0,-0.07732239012475724,-2.0,0.19978055413961215,-0.8589577853238934,0.9616980733758774,-2.5285633551301756,1.4343042533012442,-0.8561273877633566,-0.07678352391418798
-0.03047967514399626,-0.06924887636546029,-0.28452929292027423,-0.5183770714206728,0.47580895112540655,-0.38786284217520867,0.3680828719222657,0.0,0.0,-0.4445059052340554,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.75,-0.8333333333333334,0.4,0.0,0.0,0.0,1.0,0.0,-0.2560564161226394,-0.5861057818449491,-0.5120876236037807,0.09333088620805743,-0.4950850094259564,0.47598687206365586,-0.7198875802304204,-0.31349016940037006,0.24061416576549827,-0.5114153422682789,-0.6645413498436615,-0.6009187569694748,-0.42881074574129646,1.0,0.0,0.1593439209078934,1.0,-0.47288575926968174,-1.0,-0.43652596459399967,-0.06814417003285544,-0.09886868652391707,0.029998344012717202,-0.12752594967414158,0.718492086747204,-0.3138672250425974
-0.610726742234565,-0.6169470863209852,-0.6779286295783341,-1.0607158150564469,-1.3983247858832744,0.6925563631316025,0.8818834624420171,0.0,0.0,-0.44450590523405553,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.25,-0.8333333333333334,-0.8,-1.0,0.0,0.0,1.0,0.0,-0.08601325728206323,-0.08187337961239606,1.3869459317331239,0.22507646403382897,-0.36978736488631364,-0.3869676978894083,1.0624123488226498,-0.21648797286352978,0.01233850697496283,-0.10725956110343449,0.07953259176305937,-0.1128684474634133,-0.5107212927564354,-1.0,0.0,-0.7723362696540975,1.0,0.05276076347753662,-1.0,0.13014022866825314,0.7815980906405512,0.5526633226245288,-0.8016448753480272,-0.8496524784387683,0.36796300467691273,-0.2164934204307627
-0.7678341654375412,0.07423648785867637,-0.280631523795881,0.8628657859020321,0.18135439808348652,-0.35543521912407494,-0.5817920470185033,1.0,1.0,-0.17655671280293306,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,0.0,2.0,-0.5,0.5,-0.8,-1.0,0.0,0.0,1.0,0.0,0.46624045898208966,-0.30114634536231605,-0.6045655405122861,0.36048590637749467,-0.13531899293121755,0.5282148301211618,-0.5824135244818194,-0.13935943465121334,-0.22827879524367145,-0.27501658439783855,-0.47774002872036403,-0.30157635137155897,0.0037898709381579466,0.0,0.0,-0.6188975981286708,1.0,0.6598322186934946,-1.0,-0.42721926211208955,0.7010545290869958,0.003848271481740806,-0.3853832273461434,-0.7142907033790469,0.7322659472708111,-0.13953971451668226
-0.4093797424055614,-0.6245569410539298,-0.803861046318399,0.3936656834224495,-0.5264133034964511,-0.33334387540306476,0.11195776958924922,1.0,1.0,-0.5425821165873713,0.7818314824680298,0.6234898018587336,1.0,1.0,0.0,1.0,1.0,0.0,-0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,-0.6005076318564607,-0.1142848225317535,0.07858096568984362,0.17723283632341702,0.016015125984849967,-0.676166289055145,-0.0027677889471391984,0.02398267528488421,-0.7982182660770009,-0.11863051505310415,-0.13989111968340015,-0.12516332882051456,0.06588725666280902,0.0,0.0,0.09730093358423768,1.0,-0.5475761886561523,-1.0,-0.1089283648523675,-0.35916272112635955,0.6131275977262417,0.1925844559482059,-0.1101404446286234,-0.3423708388820509,0.023805811509532204
0.9142053509197596,1.1744313550563379,0.6783751627521138,-4.167162021562329,1.2561124150889114,-1.4845399433061512,2.390460968379434,0.0,0.0,0.5554940947659446,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.25,-0.6666666666666666,0.8,0.3333333333333333,0.0,0.0,1.0,0.0,-0.5637348033170513,1.1048808140330455,0.7630593183571261,-2.292830102899658,1.4798127613028345,-0.7458032995393373,0.7869414236792762,3.4058018453445817,0.920927362658759,1.2499971533424148,0.8833491338503537,1.0527625509271747,1.95148827708759,-1.0,1.0,1.0808671052182217,1.0,-1.3519064080031455,-2.0,1.048007627871697,-1.3351495798842399,1.0602347781131567,-1.4778269651359608,1.1563497414037736,-0.20119661035715414,3.4068374089248232
0.01950489495600646,0.7684766391615284,0.6961584978685444,-0.6518715535977829,0.1401918576494932,0.4025153058732745,1.038289215852692,0.0,0.0,-0.4445059052340554,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.25,0.5,0.6,0.3333333333333333,0.0,0.0,0.0,0.0,-0.4813666657446977,-0.23340069609343067,0.47036343754971083,-0.1216343385208025,-0.3644561455698287,-0.45922515581244416,0.17420582661802436,-0.21948989063930682,0.8061016884658154,-0.22917161330480484,-0.20668378006075278,-0.2483563844954816,-0.21437361568175414,-1.0,0.0,0.3797230747226661,1.0,-0.15629747901326568,-2.0,-0.41909427785958114,-0.47341985623046945,0.5074913261830888,-0.10793313365144622,0.2865214625860428,-0.331449789168824,-0.21967071357278542
0.011939604716335296,-0.15872183455842304,0.11945165705609567,0.6297025500606586,0.6000854314759774,0.2952591063018372,-0.7927339168656998,0.0,0.0,-0.44450590523405553,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.5,0.16666666666666666,0.4,0.0,1.0,1.0,0.0,-1.0,0.9178992694248371,-0.7939867510737865,-0.5380014737805239,0.6799898626010235,-0.9050861080525302,1.0678166471831148,-0.6926109872800489,-0.40892766726867336,0.8475855898461672,-0.5836545007385292,-0.6071795927378725,-0.7029361789621942,-0.9231861926009101,-1.0,0.0,-0.30215005608417883,1.0,0.19809294610187994,0.0,-0.4549539716873523,0.48006418179187976,0.6826052204271332,0.10077148563876265,-0.20694628499879986,0.0843924411348842,-0.4094812772350383
-0.9530245599421742,2.2366148101644527,0.33691246764494365,-0.3356826956417601,0.5705073413476813,-0.579572498885807,-0.8243792326484032,1.0,1.0,0.3789373819630115,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,0.0,2.0,1.25,0.16666666666666666,-0.4,-0.3333333333333333,0.0,0.0,1.0,0.0,0.013034396544636234,0.7556164562453789,1.0467707629583103,-0.039695424598499805,0.21306762233739857,-0.4400720857271637,1.0478198806892045,0.5990738924125516,0.14918355729259505,0.7841965302810521,0.884209577543682,0.7025971344313453,0.1683771007349228,-1.0,0.0,-1.3463027849205735,1.0,-0.13368884974440653,0.0,0.8533303985786274,1.8425118255056614,-3.785408774896642,2.1689677006675314,-0.039339016511443906,-0.22533926704731688,0.5998251529154264
-0.6360350172510104,0.2715128199524473,-0.9095895293259189,0.4595989235490877,-0.1858700596118689,0.12245694671762969,-0.8677271455094251,1.0,1.0,0.3789373819630115,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,1.0,1.0,0.0,-0.8333333333333334,-0.6,-0.6666666666666666,0.0,0.0,1.0,0.0,0.377643953869905,-0.4384234151461755,-1.190937840246914,0.30785008062668007,-0.12414196310977366,0.9152556885854831,-1.204535067525093,-0.1856426960133306,0.1957270213343697,-0.38978857200209405,-0.7213337546344033,-0.44116521063770037,-0.0306291356281276,0.0,1.0,-0.5441049024677004,1.0,0.09208441199641143,-1.0,-0.5714866654543436,0.5591655066627019,0.013931192983463923,-0.9199519294884693,-0.9086627050876935,0.32529243796196133,-0.18584101809910003
0.5171329268818013,1.6501389166970701,0.640873419828285,-0.7660355930116587,-0.5189128552084065,0.16729178893140254,0.2588835250825972,0.0,0.0,-0.3281693992235359,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.8333333333333334,0.6,0.3333333333333333,0.0,0.0,1.0,0.0,-0.3988738957858002,0.41129874955451307,0.7844959516020219,-0.2455749076683898,-0.09294635034221606,-0.2511784858697364,0.5843140144554869,0.17129437960872745,1.2606844553635077,0.3910650208617509,0.4732163570801551,0.3727742417009514,-0.09073752533515238,0.0,0.0,1.1565531031859986,1.0,-0.036796049084308856,-2.0,-0.10971024575823105,-1.1853626704527602,2.40072284334403,-1.4551932840711406,1.0789657330736495,-1.1235193318847447,0.1714786715210956
0.2643579376034109,0.7537999271309472,-0.1163826739595936,-0.07748432223266276,-0.13607874672438516,-1.2643135264043606,0.030458515288996135,0.0,0.0,-0.5176380902050416,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.25,-0.3333333333333333,0.6,0.3333333333333333,0.0,0.0,1.0,0.0,-0.2978288057277553,-0.20996269936344425,0.8417724585598445,0.21332338236883341,-0.543024319201483,-0.24474120886155254,0.7071506979852127,-0.26895284318858015,-0.24636293834549913,-0.21673847249743095,-0.10868032969419175,-0.23414929354127942,-0.5485084621410179,-1.0,0.0,0.66759696715376,1.0,0.480766916608303,-1.0,0.02302504627840271,-0.5777862684725322,0.29430943415585264,-0.2564121493063911,0.43701547256238304,0.19443538885880382,-0.26912077229892023
-0.054485559615190055,0.15530830949711877,1.2660861432978612,0.8647138425650553,0.7816297059947499,-0.18405819330546738,-0.08104599380996877,0.0,0.0,-0.5425821165873713,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,1.0,1.0,0.0,-1.0,0.4239307949954991,-0.7007534858271905,-1.2072546293478215,0.7698385231269153,-0.5139076391305415,0.9237900815050037,-1.188358832421887,-0.3141712897316211,-0.24617446187148032,-0.5741674129381407,-0.9303307888222773,-0.6891898686431924,-0.20052380443158752,-1.0,1.0,-0.027904897170106174,1.0,0.24326290883792606,-1.0,-0.4834111934152946,0.07813933138379214,0.011462490619621294,0.022734377887570455,-0.18459884162688697,0.38731056456537927,-0.31465245682935367
-0.8258954755877382,-1.223801564182232,0.16855410170691693,0.6072619247810614,1.1043961180760433,1.312508382177072,0.2821694764347751,1.0,1.0,0.18946869098150576,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,0.0,2.0,-0.25,0.3333333333333333,0.0,-0.3333333333333333,1.0,1.0,1.0,-1.0,-2.8729965851011166,4.308984380325787,2.2971845381466363,-6.53999122736909,3.936025596981922,-2.0735011371891923,2.6473369277674204,60.32041193731416,10.763988685030919,8.090706867315511,3.4631289005890644,4.35325782100745,6.188215606265741,0.0,1.0,-0.764664705630827,-1.0,-3.1310982344015867,1.0,1.759939070916438,-1.776268593729445,-6.490721722531079,-1.3283302116502864,-1.0910921117664352,-0.024188680464487078,60.32698574982191
-0.8415131225671266,-0.5020177513007132,-0.35667253327973386,-0.3692599667849639,-0.9648888926826783,0.08803502736126538,0.8411255831503501,1.0,1.0,0.3789373819630115,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,0.0,2.0,0.0,-0.16666666666666666,0.2,0.0,0.0,0.0,1.0,0.0,-0.40755384778020737,-0.38908014168850175,-0.9998104262429189,0.28997936575043015,-0.15146262390548415,0.325800046217934,-0.973376596548572,-0.16802974987487368,-0.6025657709253912,-0.3594430678724743,-0.5879512860300519,-0.40330558524438104,-0.09266829895363447,0.0,1.0,-0.647046269864329,1.0,0.6293730367776845,-1.0,-0.5885673277493848,0.7080766170538733,-0.0490944764393057,-0.7691316693038683,-0.8945771053566676,0.8101827543951382,-0.16822236562544862
0.11804275696349514,-2.0820577102853925,-0.6485035562666529,0.8227844038782349,-0.08269685044811148,-0.8074182048192491,-0.12267443375373822,1.0,1.0,0.18946869098150576,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,0.0,2.0,0.0,-0.8333333333333334,-0.6,-0.6666666666666666,2.0,2.0,0.0,-1.0000179996760057,-0.5778829449915364,0.4834451661158924,0.28486357580405836,-1.0414744813332864,0.6575986136406841,0.0012192618778183624,-0.014715691102084313,0.7400368604721849,1.0506734586430568,0.4805300764712331,0.3440861375817556,0.4511958042925283,0.7032068003462868,1.0,0.0,0.15991987541236266,1.0,0.26123609449868607,0.0,0.798931985429676,0.028661729585296104,-0.9604584089773781,-0.9641829638445334,1.3110256711842199,-0.9419032156511958,0.7406784199352936
-1.542807603361546,-0.25959870777146055,-0.5252112948170105,-0.39958890562434723,-0.6689996382531574,-0.1995847890606869,0.8828235120287857,1.0,1.0,0.18946869098150576,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,0.0,2.0,1.5,0.5,0.6,0.3333333333333333,1.0,1.0,0.0,-1.0,-0.1902480090968131,0.001811260212427519,-0.3156183502704233,-0.9888694194679242,0.6363792435879648,0.3525915020415538,-0.2919583144475843,0.4567304897468129,0.45617846531742223,-0.02970838484018939,-0.37173596585002894,-0.030721856623811147,0.650730970791803,0.0,1.0,-1.5188467297737271,1.0,0.12709345680431253,-1.0,-0.027860629521636197,1.3404833748241034,-0.02147143220023801,-1.0956553425519517,-1.3805609744738174,0.7056438015225255,0.4569208748989967
-0.8497853032124701,0.25330898251531964,0.7949440941676685,1.1092390370969623,0.5610380670366251,-0.15494908384138859,-0.7716927066674454,1.0,1.0,0.9215194985503832,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,2.0,0.25,0.0,-0.6,-0.6666666666666666,1.0,1.0,0.0,-1.0,0.9917567798031228,-0.4588269179592774,-1.012886630470511,0.2748945925786513,-0.11114909901051737,1.1010445550148305,-0.8998832665907364,-0.21281337697299169,0.19247746254222617,-0.34108189758372737,-0.6068212948582494,-0.38074371381688543,-0.04247763246296907,0.0,0.0,-0.7204975511160262,1.0,-0.07023273533441386,-1.0,-0.4768052131212428,0.7111910345205017,-0.03842848600752373,-0.16752238639814973,-0.6865876187924441,0.21823803784505721,-0.21306170510812603
-0.7144180114925845,-0.5354288131901738,-0.38226427030747884,-0.3818973885291063,0.34196608740357964,0.2380802954465802,-0.27081843967328645,1.0,1.0,-0.3281693992235359,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,0.0,2.0,1.0,-0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.0,-0.47664485183326927,0.3641071299015618,0.2816194387374259,-0.8733645440933084,0.3880447736926825,-0.7328147855327283,0.5551260678997262,0.40161747604359566,0.47105792539484737,0.34361331112645,0.41156357500047314,0.3302635219613878,0.5355098506573311,-1.0,0.0,-0.0472293913765963,-1.0,-1.5024762904441806,-1.0,0.4513722921357159,-0.5951601966836931,0.5636787941404927,0.20573830237098858,-0.4311883831748538,0.09519661428348489,0.40184996431449693
0.059307589633536384,-0.35166405997287764,-0.4913440680260752,0.3374457968367746,-0.06152424414644443,-0.25137715821137124,-0.3664094053572309,1.0,1.0,0.18946869098150576,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,0.0,2.0,1.25,-0.16666666666666666,-0.4,-0.3333333333333333,2.0,2.0,0.0,-1.0000179996760057,-0.47008552144560695,-0.9180996783264493,-0.400764186815932,0.660665482310796,-0.9295076634592725,-0.11214331593196132,-0.5627640059450357,-0.42979927492554115,-0.29441908392016247,-0.717378086856967,-0.8871237432875883,-0.9101913870823083,-0.9819838995452059,-1.0,0.0,-0.2332548869685153,1.0,0.4907557652053422,0.0,-0.6502202677903214,0.3332062669523697,-0.5685622588267972,-0.15443426653306477,0.3392593713426384,0.09963850498647042,-0.4302795012286003
-0.8573572587846987,-0.3497175259831593,-0.12883929064407693,-2.9528263408171096,2.2487166366932954,-0.2332473256094373,0.23330099212625988,1.0,1.0,0.18946869098150593,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,1.0,-0.25,-0.8333333333333334,-0.8,-1.0,0.0,0.0,1.0,0.0,0.4369773703975546,0.579723726830014,-0.44111027999814856,-1.1060279756746625,0.8526126227943807,0.38350954686826405,-0.47150526164888673,1.2243120490842656,-0.20821939578488727,0.5927133468103795,0.13594600199713472,0.5465762254708155,0.7676017092406887,2.0,1.0,-0.6893525548939248,-1.0,-1.5109414269688743,-1.0,0.5945615185210338,0.7323556662389316,-0.03387379931440158,-0.40598834724713995,-0.7750817586272774,0.41821796080356033,1.2248068186762795
-1.0867741976541707,-0.5394583377697747,1.058987453517098,-1.3935245686078337,0.4816102787654267,0.5628933736145674,0.7770452456629706,1.0,1.0,0.37893738196301185,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,2.0,-0.5,0.5,-0.8,-1.0,9.0,9.0,0.0,-1.0000319998720004,0.8835239082753186,0.6678212895601097,0.035728600364329954,-0.1572675990069603,0.7348783150945816,0.5015699999455908,-0.0782900186588901,0.9266820676839901,-0.8146910840679226,0.7413795673240674,0.5906832240041311,0.6684000848891853,0.8955271160362954,0.0,0.0,-1.1043083914856793,1.0,-0.822477986372962,-1.0,0.7901182094817909,1.0599715803195673,0.04653367210346519,-0.44128969645326876,-0.9347751213898101,-0.03572512802440564,0.9272562031655326
0.17206642550321263,-2.903650553777757,-0.2526910434877711,0.6110883663047351,0.26700819317148916,-1.1632632813754156,1.494142326520779,0.0,0.0,-0.17655671280293306,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.5,-0.16666666666666666,1.0,1.0,1.0,1.0,1.0,-1.0,-2.365163354127418,1.6043201882018816,1.9364389071597417,-1.7915791936297478,0.9057005819706475,-3.0304795050755122,2.4158490741310223,2.2628365607039553,4.104703263503232,2.311823683406298,1.981849854303557,1.7415809835918346,1.4514687666800306,-1.0,0.0,0.19477072650787625,-1.0,-2.3133606125874486,0.0,1.9776066866801736,-0.9238644085705665,4.139887483480452,-1.0409534443144155,1.1946166776889466,-2.0523063007185742,2.2642573111585658
